episode,reward,steps,epsilon,loss
803,37.50527340173721,42,0.05,
804,22.3131103515625,27,0.05,
805,13.30586451292038,18,0.05,
806,59.96597594022751,65,0.05,
807,74.27026981115341,81,0.05,
808,17.447848737239838,22,0.05,
809,49.15044951438904,54,0.05,
810,20.416591703891754,25,0.05,
811,35.439436078071594,40,0.05,
812,60.06274348497391,65,0.05,
813,98.63185042142868,105,0.05,
814,64.89587217569351,70,0.05,
815,103.50499874353409,110,0.05,
816,28.44472360610962,33,0.05,
817,18.39372158050537,23,0.05,
818,15.227203130722046,20,0.05,
819,37.54216694831848,42,0.05,
820,57.307821214199066,62,0.05,
821,34.29634118080139,39,0.05,
822,17.180321037769318,22,0.05,
823,100.13185656070709,106,0.05,
824,27.467485010623932,32,0.05,
825,60.03079605102539,65,0.05,
826,17.18979674577713,22,0.05,
827,31.353447437286377,36,0.05,
828,16.36985355615616,21,0.05,
829,38.40038853883743,43,0.05,
830,27.335403501987457,32,0.05,
831,18.51967191696167,23,0.05,
832,21.436883628368378,26,0.05,
833,32.45274752378464,37,0.05,
834,14.511403203010559,19,0.05,
835,19.28139567375183,24,0.05,
836,77.53974390029907,83,0.05,
837,21.27765589952469,26,0.05,
838,15.328739583492279,20,0.05,
839,40.46845895051956,45,0.05,
840,49.13535279035568,54,0.05,
841,26.290398120880127,31,0.05,
842,32.417436838150024,37,0.05,
843,18.387495517730713,23,0.05,
844,22.97116792201996,28,0.05,
845,64.75510960817337,70,0.05,
846,46.337588369846344,51,0.05,
847,42.3890141248703,47,0.05,
848,33.575941145420074,38,0.05,
849,65.89096820354462,71,0.05,
850,29.64813381433487,34,0.05,
851,26.358566880226135,31,0.05,
852,38.4199595451355,43,0.05,
853,15.367625176906586,20,0.05,
854,29.630747854709625,34,0.05,
855,31.507613837718964,36,0.05,
856,33.60310447216034,38,0.05,
857,26.47397154569626,31,0.05,
858,22.345226287841797,27,0.05,
859,20.36112642288208,25,0.05,
860,21.416491448879242,26,0.05,
861,84.47809720039368,90,0.05,
862,51.24929869174957,56,0.05,
863,25.427788019180298,30,0.05,
864,61.02329170703888,68,0.05,
865,79.63095360994339,85,0.05,
866,37.45094221830368,42,0.05,
867,16.4135063290596,21,0.05,
868,17.43589758872986,22,0.05,
869,15.280063331127167,20,0.05,
870,17.44123250246048,22,0.05,
871,29.30298238992691,34,0.05,
872,51.01052802801132,56,0.05,
873,35.5830237865448,40,0.05,
874,30.391652166843414,35,0.05,
875,23.37539678812027,28,0.05,
876,44.391016721725464,49,0.05,
877,21.50428992509842,26,0.05,
878,20.509105443954468,25,0.05,
879,32.37238985300064,37,0.05,
880,46.24673891067505,51,0.05,
881,38.38628667593002,43,0.05,
882,21.523200154304504,26,0.05,
883,67.62879490852356,73,0.05,
884,30.42525988817215,35,0.05,
885,32.48026663064957,37,0.05,
886,28.499200761318207,33,0.05,
887,22.30756515264511,27,0.05,
888,43.428871631622314,48,0.05,
889,78.42717760801315,85,0.05,
890,17.278625190258026,22,0.05,
891,34.30080360174179,39,0.05,
892,19.164887189865112,24,0.05,
893,21.198110282421112,26,0.05,
894,37.434366047382355,42,0.05,
895,26.39924716949463,31,0.05,
896,36.424816370010376,41,0.05,
897,31.239367842674255,36,0.05,
898,51.224820256233215,56,0.05,
899,38.42494034767151,43,0.05,
900,79.76648169755936,85,0.05,
901,24.56301099061966,29,0.05,
902,82.33804416656494,88,0.05,
903,28.36586421728134,33,0.05,
904,38.37076032161713,43,0.05,
905,43.308564364910126,48,0.05,
906,16.514258921146393,21,0.05,
907,62.720991134643555,68,0.05,
908,21.071432948112488,26,0.05,
909,18.210285305976868,23,0.05,
910,23.603307127952576,28,0.05,
911,28.488560557365417,33,0.05,
912,65.86195307970047,71,0.05,
913,47.042586863040924,52,0.05,
914,34.38829571008682,39,0.05,
915,34.49115967750549,39,0.05,
916,65.8107521533966,71,0.05,
917,46.28095030784607,51,0.05,
918,13.297666788101196,18,0.05,
919,92.26208490133286,98,0.05,
920,18.41538715362549,23,0.05,
921,50.33855348825455,55,0.05,
922,30.486723721027374,35,0.05,
923,29.530573070049286,34,0.05,
924,54.991673707962036,62,0.05,
925,55.15653449296951,60,0.05,
926,19.361032128334045,24,0.05,
927,21.291946172714233,26,0.05,
928,39.37635260820389,44,0.05,
929,28.424647986888885,33,0.05,
930,36.48401528596878,41,0.05,
931,60.78675675392151,66,0.05,
932,53.0431832075119,58,0.05,
933,40.42386907339096,45,0.05,
934,29.439471662044525,34,0.05,
935,23.08580368757248,28,0.05,
936,21.392056703567505,26,0.05,
937,72.76626628637314,78,0.05,
938,46.31633907556534,51,0.05,
939,15.468955755233765,20,0.05,
940,26.61276489496231,31,0.05,
941,17.992896258831024,23,0.05,
942,48.344189167022705,53,0.05,
943,27.425389409065247,32,0.05,
944,51.19207888841629,56,0.05,
945,21.301419854164124,26,0.05,
946,17.511062562465668,22,0.05,
947,16.34120637178421,21,0.05,
948,39.39800328016281,44,0.05,
949,37.35946571826935,42,0.05,
950,23.29620635509491,28,0.05,
951,40.230833530426025,45,0.05,
952,32.4346598982811,37,0.05,
953,26.2821763753891,31,0.05,
954,26.45525896549225,31,0.05,
955,24.300341248512268,29,0.05,
956,18.297431528568268,23,0.05,
957,19.239094734191895,24,0.05,
958,18.550664007663727,23,0.05,
959,37.42913794517517,42,0.05,
960,21.329422116279602,26,0.05,
961,45.38805866241455,50,0.05,
962,59.157261192798615,64,0.05,
963,12.460714221000671,17,0.05,
964,40.53651291131973,45,0.05,
965,16.24472486972809,21,0.05,
966,48.1955823302269,53,0.05,
967,27.33759307861328,32,0.05,
968,37.44922572374344,42,0.05,
969,73.73846852779388,79,0.05,
970,16.21116054058075,21,0.05,
971,27.45600187778473,32,0.05,
972,17.266888797283173,22,0.05,
973,19.540467381477356,24,0.05,
974,52.13679510354996,57,0.05,
975,18.558051347732544,23,0.05,
976,33.58661729097366,38,0.05,
977,72.54998868703842,78,0.05,
978,46.43028104305267,51,0.05,
979,31.384886503219604,36,0.05,
980,21.178189039230347,26,0.05,
981,19.59225106239319,24,0.05,
982,117.90230679512024,124,0.05,
983,41.43919390439987,46,0.05,
984,36.31424552202225,41,0.05,
985,65.9726751446724,73,0.05,
986,35.452327609062195,40,0.05,
987,23.39107382297516,28,0.05,
988,26.394189298152924,31,0.05,
989,15.273507475852966,20,0.05,
990,29.520912051200867,34,0.05,
991,55.0752032995224,60,0.05,
992,29.29436218738556,34,0.05,
993,39.355060279369354,44,0.05,
994,22.65703797340393,27,0.05,
995,31.592069387435913,36,0.05,
996,94.6147391796112,100,0.05,
997,39.38316452503204,44,0.05,
998,19.388648211956024,24,0.05,
999,79.58549654483795,85,0.05,
